club_a_slug,club_a,club_b_slug,club_b,player,normalized_player,player_qid,player_api_football_id,accepted_answers
ac-milan,AC Milan,bologna,Bologna,Cristian Zaccardo,cristian zaccardo,Q154478,,cristian zaccardo
ac-milan,AC Milan,bologna,Bologna,Cristian Zenoni,cristian zenoni,Q955963,,cristian zenoni
ac-milan,AC Milan,bologna,Bologna,Daniele Daino,daniele daino,Q3491907,,daniele daino
ac-milan,AC Milan,bologna,Bologna,Dario Donà,dario dona,Q3702590,,dario dona
ac-milan,AC Milan,bologna,Bologna,Davide Calabria,davide calabria,Q20019273,,davide calabria
ac-milan,AC Milan,bologna,Bologna,Davide Di Gennaro,davide di gennaro,Q463429,,davide di gennaro
ac-milan,AC Milan,bologna,Bologna,Davide Succi,davide succi,Q2262505,,davide succi
ac-milan,AC Milan,bologna,Bologna,Diego Laxalt,diego laxalt,Q6999245,,diego laxalt;diego sebastian laxalt suarez
ac-milan,AC Milan,bologna,Bologna,Enzo Maresca,enzo maresca,Q317282,,enzo maresca
ac-milan,AC Milan,bologna,Bologna,Ettore Puricelli,ettore puricelli,Q969232,,ettore puricelli;hector puricelli
ac-milan,AC Milan,bologna,Bologna,Fabian Valtolina,fabian valtolina,Q3737560,,fabian natale valtolina;fabian valtolina
ac-milan,AC Milan,bologna,Bologna,Fabio Bellotti,fabio bellotti,Q1403597,,fabio bellotti
ac-milan,AC Milan,bologna,Bologna,Fabio Borini,fabio borini,Q245054,,fabio borini
ac-milan,AC Milan,bologna,Bologna,Fabrizio Ferron,fabrizio ferron,Q385942,,fabrizio ferron
ac-milan,AC Milan,bologna,Bologna,Federico Giunti,federico giunti,Q1378799,,federico giunti
ac-milan,AC Milan,bologna,Bologna,Ferdinando Coppola,ferdinando coppola,Q977112,,ferdinando coppola
ac-milan,AC Milan,bologna,Bologna,Ferruccio Valcareggi,ferruccio valcareggi,Q1408093,,ferruccio valcareggi
ac-milan,AC Milan,bologna,Bologna,Filippo Perucchini,filippo perucchini,Q5448731,,filippo perucchini
ac-milan,AC Milan,bologna,Bologna,Francesco Antonioli,francesco antonioli,Q704302,,francesco antonioli;francesco stefano antonioli
ac-milan,AC Milan,bologna,Bologna,Francesco Vincenzi,francesco vincenzi,Q3750804,,francesco vincenzi
ac-milan,AC Milan,bologna,Bologna,Giampiero Maini,giampiero maini,Q348860,,giampiero maini
ac-milan,AC Milan,bologna,Bologna,Giancarlo Bacci,giancarlo bacci,Q987757,,giancarlo bacci
ac-milan,AC Milan,bologna,Bologna,Gianluca Pessotto,gianluca pessotto,Q319543,,gianluca pessotto
ac-milan,AC Milan,bologna,Bologna,Gianni Bui,gianni bui,Q1487425,,gianni alessio bui;gianni bui
ac-milan,AC Milan,bologna,Bologna,Gino Cappello,gino cappello,Q1539178,,gino cappello;gino cappello iv
ac-milan,AC Milan,bologna,Bologna,Gino Pivatelli,gino pivatelli,Q945747,,gino pivatelli
ac-milan,AC Milan,bologna,Bologna,Giovanni Cornacchini,giovanni cornacchini,Q1876348,,giovanni cornacchini
ac-milan,AC Milan,bologna,Bologna,Giuseppe Cardone,giuseppe cardone,Q498837,,giuseppe cardone
ac-milan,AC Milan,bologna,Bologna,Giuseppe Incocciati,giuseppe incocciati,Q3770750,,giuseppe incocciati
ac-milan,AC Milan,bologna,Bologna,Kingsley Ebete Umunegbu,kingsley ebete umunegbu,Q941252,,kingsley ebete umunegbu;kingsley umunegbu
ac-milan,AC Milan,bologna,Bologna,Kévin Constant,kevin constant,Q443113,,kevin constant
ac-milan,AC Milan,bologna,Bologna,Luca Ceccarelli,luca ceccarelli,Q10410334,,luca ceccarelli
ac-milan,AC Milan,bologna,Bologna,Luciano Chiarugi,luciano chiarugi,Q1613796,,luciano chiarugi
ac-milan,AC Milan,bologna,Bologna,Luigi Pasetti,luigi pasetti,Q1152083,,luigi pasetti
ac-milan,AC Milan,bologna,Bologna,Marco Macina,marco macina,Q544095,,marco macina
ac-milan,AC Milan,bologna,Bologna,Mario Maraschi,mario maraschi,Q3848768,,mario maraschi
ac-milan,AC Milan,bologna,Bologna,Martino Traversa,martino traversa,Q3850266,,martino traversa
ac-milan,AC Milan,bologna,Bologna,Matteo Angeli,matteo angeli,Q105609046,,matteo angeli
ac-milan,AC Milan,bologna,Bologna,Mattia Destro,mattia destro,Q380830,,mattia destro
ac-milan,AC Milan,bologna,Bologna,Maurizio Turone,maurizio turone,Q3852739,,maurizio turone
ac-milan,AC Milan,bologna,Bologna,Max Tonetto,max tonetto,Q342480,,max tonetto
ac-milan,AC Milan,bologna,Bologna,Michelangelo Albertazzi,michelangelo albertazzi,Q869474,,michelangelo albertazzi
ac-milan,AC Milan,bologna,Bologna,Nicola Legrottaglie,nicola legrottaglie,Q311578,,nicola legrottaglie
ac-milan,AC Milan,bologna,Bologna,Paolo Todeschini,paolo todeschini,Q3894528,,paolo todeschini
ac-milan,AC Milan,bologna,Bologna,Pierpaolo Bresciani,pierpaolo bresciani,Q1466788,,pierpaolo bresciani
ac-milan,AC Milan,bologna,Bologna,Roberto Baggio,roberto baggio,Q67964,,roberto baggio
ac-milan,AC Milan,bologna,Bologna,Roberto Colombo,roberto colombo,Q1872434,,roberto colombo
ac-milan,AC Milan,bologna,Bologna,Romano Fogli,romano fogli,Q1134418,,romano fogli
ac-milan,AC Milan,bologna,Bologna,Rufo Emiliano Verga,rufo emiliano verga,Q3942359,,rufo emiliano verga
ac-milan,AC Milan,bologna,Bologna,Salvatore Lanna,salvatore lanna,Q970864,,salvatore lanna
ac-milan,AC Milan,bologna,Bologna,Samuele Dalla Bona,samuele dalla bona,Q966590,,samuele dalla bona
ac-milan,AC Milan,bologna,Bologna,Simone Romagnoli,simone romagnoli,Q428983,,simone romagnoli
ac-milan,AC Milan,bologna,Bologna,Simone Verdi,simone verdi,Q4202251,,simone verdi
ac-milan,AC Milan,bologna,Bologna,Stefano Chiodi,stefano chiodi,Q961648,,stefano chiodi
ac-milan,AC Milan,bologna,Bologna,Stefano Lombardi,stefano lombardi,Q3972561,,stefano lombardi
ac-milan,AC Milan,bologna,Bologna,Tomas Locatelli,tomas locatelli,Q602158,,tomas locatelli
ac-milan,AC Milan,bologna,Bologna,Tommaso Pobega,tommaso pobega,Q57242914,,tommaso pobega
ac-milan,AC Milan,bologna,Bologna,Walter De Vecchi,walter de vecchi,Q4017905,,walter de vecchi
ac-milan,AC Milan,bologna,Bologna,Árpád Hajós,arpad hajos,Q586792,,arpad hajos
ac-milan,AC Milan,bordeaux,Bordeaux,Christophe Dugarry,christophe dugarry,Q176755,,christophe dugarry;christophe jerome dugarry
ac-milan,AC Milan,bordeaux,Bordeaux,Cyril Domoraud,cyril domoraud,Q533472,,cyril domoraud;depri cyrille leandre domoraud
ac-milan,AC Milan,bordeaux,Bordeaux,Ibrahim Ba,ibrahim ba,Q342599,,ibrahim ba
ac-milan,AC Milan,bordeaux,Bordeaux,Jean-Pierre Papin,jean pierre papin,Q13494,,jean pierre papin;jean pierre roger guillaume papin
ac-milan,AC Milan,bordeaux,Bordeaux,Joachim Fernandez,joachim fernandez,Q2299930,,joachim fernandez
ac-milan,AC Milan,bordeaux,Bordeaux,Jérémy Ménez,jeremy menez,Q1923,,jeremy menez
ac-milan,AC Milan,bordeaux,Bordeaux,M'Baye Niang,m baye niang,Q26522,,m baye hamady niang;m baye niang
ac-milan,AC Milan,bordeaux,Bordeaux,Raoul Bellanova,raoul bellanova,Q59914100,,raoul bellanova
ac-milan,AC Milan,bordeaux,Bordeaux,Soualiho Meïté,soualiho meite,Q7564054,,soualiho meite
ac-milan,AC Milan,bordeaux,Bordeaux,Vikash Dhorasoo,vikash dhorasoo,Q298338,,vikash dhorasoo;vikash rao dhorasoo
ac-milan,AC Milan,bordeaux,Bordeaux,Yacine Adli,yacine adli,Q53798193,,yacine adli
ac-milan,AC Milan,bordeaux,Bordeaux,Yoann Gourcuff,yoann gourcuff,Q117436,,yoann gourcuff;yoann miguel gourcuff
ac-milan,AC Milan,bordeaux,Bordeaux,Youssouf Fofana,youssouf fofana,Q56282611,,youssouf falikou fofana;youssouf fofana
ac-milan,AC Milan,borussia-dortmund,Borussia Dortmund,Christian Pulisic,christian pulisic,DEMO-117-christian-pulisic,,christian mate pulisic;christian pulisic
ac-milan,AC Milan,borussia-dortmund,Borussia Dortmund,Christian Pulisic,christian pulisic,Q22279773,,christian pulisic
ac-milan,AC Milan,borussia-dortmund,Borussia Dortmund,Jens Lehmann,jens lehmann,Q57114,,jens gerhard lehmann;jens lehmann
ac-milan,AC Milan,borussia-dortmund,Borussia Dortmund,Júlio César,julio cesar,Q603190,,julio cesar;julio cesar antonio de souza;julio cesar da silva;julio cesar da silva e souza;julio cesar da silva rodriguez;julio cesar jacobi;julio cesar mendes moreira;julio cesar santos correa;julio cesar soares de espindola
ac-milan,AC Milan,borussia-dortmund,Borussia Dortmund,Kevin-Prince Boateng,kevin prince boateng,Q151034,,kevin prince boateng
ac-milan,AC Milan,borussia-dortmund,Borussia Dortmund,Márcio Amoroso,marcio amoroso,Q309731,,marcio amoroso;marcio amoroso dos santos
ac-milan,AC Milan,borussia-dortmund,Borussia Dortmund,Niclas Füllkrug,niclas fullkrug,Q326159,,niclas fullkrug
ac-milan,AC Milan,borussia-dortmund,Borussia Dortmund,Pierre-Emerick Aubameyang,pierre emerick aubameyang,DEMO-006-pierre-emerick-aubameyang,,aubameyang;pierre emerick aubameyang;pierre emerick emiliano francois aubameyang
ac-milan,AC Milan,borussia-dortmund,Borussia Dortmund,Pierre-Emerick Aubameyang,pierre emerick aubameyang,Q44977,,pierre emerick aubameyang
ac-milan,AC Milan,borussia-dortmund,Borussia Dortmund,Sokratis Papastathopoulos,sokratis papastathopoulos,Q192923,,sokratis papastathopoulos
ac-milan,AC Milan,borussia-dortmund,Borussia Dortmund,William-Fils Aubameyang,william fils aubameyang,Q440409,,william fils aubameyang;willy aubameyang
ac-milan,AC Milan,borussia-monchengladbach,Borussia Mönchengladbach,Christian Ziege,christian ziege,Q155884,,christian ziege
ac-milan,AC Milan,borussia-monchengladbach,Borussia Mönchengladbach,Giovane Élber,giovane elber,Q44815,,elber de souza;giovane elber
ac-milan,AC Milan,borussia-monchengladbach,Borussia Mönchengladbach,Oliver Bierhoff,oliver bierhoff,Q152844,,oliver bierhoff
ac-milan,AC Milan,borussia-monchengladbach,Borussia Mönchengladbach,Thomas Helveg,thomas helveg,Q910192,,thomas helveg;thomas lund helveg
ac-milan,AC Milan,braga,Braga,Kaká,kaka,Q531814,,claudiano bezerra da silva;kaka;ricardo izecson dos santos leite
ac-milan,AC Milan,braga,Braga,Ricardo Ferreira,ricardo ferreira,Q7322637,,ricardo ferreira;ricardo jose araujo ferreira
ac-milan,AC Milan,brondby,Brøndby,Brian Laudrup,brian laudrup,Q212854,,brian laudrup
ac-milan,AC Milan,bursaspor,Bursaspor,Bakaye Traoré,bakaye traore,Q348956,,bakaye traore
ac-milan,AC Milan,bursaspor,Bursaspor,Taye Taiwo,taye taiwo,Q208422,,taye ismaila taiwo;taye taiwo
ac-milan,AC Milan,celtic,Celtic,Diego Laxalt,diego laxalt,Q6999245,,diego laxalt;diego sebastian laxalt suarez
ac-milan,AC Milan,celtic,Celtic,Luca Santonocito,luca santonocito,Q6695963,,luca santonocito
ac-milan,AC Milan,celtic,Celtic,Massimo Donati,massimo donati,Q533727,,massimo donati
ac-milan,AC Milan,celtic,Celtic,Paolo Di Canio,paolo di canio,Q44655,,paolo di canio
ac-milan,AC Milan,club-brugge,Club Brugge,Ardon Jashari,ardon jashari,Q98816361,,ardon jashari
ac-milan,AC Milan,club-brugge,Club Brugge,Carlos Bacca,carlos bacca,Q74681,,carlos arturo bacca ahumada;carlos bacca
ac-milan,AC Milan,club-brugge,Club Brugge,Charles De Ketelaere,charles de ketelaere,Q68607008,,charles de ketelaere;charles marc s de ketelaere
ac-milan,AC Milan,club-brugge,Club Brugge,Jean-Pierre Papin,jean pierre papin,Q13494,,jean pierre papin;jean pierre roger guillaume papin
ac-milan,AC Milan,copenhagen,Copenhagen,Alexander Simmelhack,alexander simmelhack,Q124754269,,alexander illum simmelhack;alexander simmelhack
ac-milan,AC Milan,copenhagen,Copenhagen,Brian Laudrup,brian laudrup,Q212854,,brian laudrup
ac-milan,AC Milan,corinthians,Corinthians,Alexandre Pato,alexandre pato,Q138075,,alexandre pato;alexandre rodrigues da silva
ac-milan,AC Milan,corinthians,Corinthians,Dida,dida,Q188544,,dida;nelson de jesus silva
ac-milan,AC Milan,corinthians,Corinthians,Gabriel,gabriel,Q25175970,,gabriel;gabriel azevedo mendes;gabriel dos santos magalhaes;gabriel girotto franco;gabriel magalhaes;gabriel mendes;gabriel rodrigues dos santos;gabriel vasconcelos ferreira
ac-milan,AC Milan,corinthians,Corinthians,Leonardo,leonardo,Q46741,,jose leonardo ribeiro da silva;leonardo;leonardo araujo;leonardo da silva souza;leonardo de vitor santiago;leonardo dos santos silva;leonardo jose aparecido moura;leonardo nascimento de araujo;leonardo nascimento lopes de souza;leonardo pereira da silva;leonardo rodrigues perreira
ac-milan,AC Milan,corinthians,Corinthians,Márcio Amoroso,marcio amoroso,Q309731,,marcio amoroso;marcio amoroso dos santos
ac-milan,AC Milan,corinthians,Corinthians,Rivaldo,rivaldo,Q483577,,rivaldo;rivaldo barbosa de souza;rivaldo vitor borba ferreira
ac-milan,AC Milan,corinthians,Corinthians,Ronaldo,ronaldo,Q529207,,ronaldo;ronaldo drummond;ronaldo goncalves drummond;ronaldo luis nazario de lima;tiago alexandre carvalho goncalves;tiago ronaldo
ac-milan,AC Milan,dinamo-zagreb,Dinamo Zagreb,Alen Halilović,alen halilovic,Q137856,,alen halilovic
ac-milan,AC Milan,dinamo-zagreb,Dinamo Zagreb,Dario Smoje,dario smoje,Q2368484,,dario smoje
ac-milan,AC Milan,dinamo-zagreb,Dinamo Zagreb,Dario Šimić,dario simic,Q242193,,dario simic
ac-milan,AC Milan,dinamo-zagreb,Dinamo Zagreb,Gabriel,gabriel,Q25175970,,gabriel;gabriel azevedo mendes;gabriel dos santos magalhaes;gabriel girotto franco;gabriel magalhaes;gabriel mendes;gabriel rodrigues dos santos;gabriel vasconcelos ferreira
ac-milan,AC Milan,dinamo-zagreb,Dinamo Zagreb,Ismaël Bennacer,ismael bennacer,Q20740627,,ismael bennacer
ac-milan,AC Milan,dinamo-zagreb,Dinamo Zagreb,Luka Modrić,luka modric,Q483837,,luka modric
ac-milan,AC Milan,dinamo-zagreb,Dinamo Zagreb,Mario Mandžukić,mario mandzukic,DEMO-055-mario-mandžukić,,mario mandzukic
ac-milan,AC Milan,dinamo-zagreb,Dinamo Zagreb,Mario Mandžukić,mario mandzukic,Q187171,,mario mandzukic
ac-milan,AC Milan,dinamo-zagreb,Dinamo Zagreb,Zvonimir Boban,zvonimir boban,Q231468,,zvonimir boban
ac-milan,AC Milan,dnipro,Dnipro,Emerson,emerson,Q215952,,emerson;emerson barbosa rodrigues dos santos;emerson da conceicao;emerson da luz;emerson dos santos da luz;emerson ferreira da rosa;emerson luiz firmino;emerson moises costa
ac-milan,AC Milan,dnipro,Dnipro,Ivan Strinić,ivan strinic,Q314083,,ivan strinic
ac-milan,AC Milan,dnipro,Dnipro,Nikola Kalinić,nikola kalinic,Q311368,,nikola kalinic
ac-milan,AC Milan,dynamo-kyiv,Dynamo Kyiv,Andriy Shevchenko,andriy shevchenko,Q41244,,andriy shevchenko
ac-milan,AC Milan,dynamo-kyiv,Dynamo Kyiv,Kakha Kaladze,kakha kaladze,Q192031,,kakha kaladze
ac-milan,AC Milan,dynamo-kyiv,Dynamo Kyiv,Taye Taiwo,taye taiwo,Q208422,,taye ismaila taiwo;taye taiwo
ac-milan,AC Milan,eintracht-frankfurt,Eintracht Frankfurt,André Silva,andre silva,Q15113616,,andre miguel valente da silva;andre silva
ac-milan,AC Milan,eintracht-frankfurt,Eintracht Frankfurt,Ante Rebić,ante rebic,Q3209607,,ante rebic
ac-milan,AC Milan,eintracht-frankfurt,Eintracht Frankfurt,Jens Petter Hauge,jens petter hauge,Q24007299,,jens petter hauge
ac-milan,AC Milan,eintracht-frankfurt,Eintracht Frankfurt,Kevin-Prince Boateng,kevin prince boateng,Q151034,,kevin prince boateng
ac-milan,AC Milan,eintracht-frankfurt,Eintracht Frankfurt,Luka Jović,luka jovic,Q16979983,,luka jovic
ac-milan,AC Milan,fenerbahce,Fenerbahçe,Adil Rami,adil rami,Q1909,,adil rami
ac-milan,AC Milan,fenerbahce,Fenerbahçe,Alex,alex,Q216142,,alex;alex costa dos santos marie havior conetic;alex de oliveira nascimento;alex freitas;alex rodrigo dias da costa;alexandre henrique goncalves de freitas;alexsandro de souza;domingos alexandre martins da costa
ac-milan,AC Milan,fenerbahce,Fenerbahçe,José Sosa,jose sosa,DEMO-083-josé-sosa,,jose ernesto sosa;jose sosa
ac-milan,AC Milan,fenerbahce,Fenerbahçe,José Sosa,jose sosa,Q314241,,jose sosa
ac-milan,AC Milan,fenerbahce,Fenerbahçe,Leonardo Bonucci,leonardo bonucci,DEMO-097-leonardo-bonucci,,leonardo bonucci
ac-milan,AC Milan,fenerbahce,Fenerbahçe,Leonardo Bonucci,leonardo bonucci,Q208050,,leonardo bonucci
ac-milan,AC Milan,fenerbahce,Fenerbahçe,Rade Krunić,rade krunic,Q16235543,,rade krunic
ac-milan,AC Milan,fenerbahce,Fenerbahçe,Simon Kjær,simon kjaer,DEMO-073-simon-kjær,,simon kjaer;simon thorup kjaer
ac-milan,AC Milan,fenerbahce,Fenerbahçe,Simon Kjær,simon kjaer,Q208638,,simon kjaer
ac-milan,AC Milan,feyenoord,Feyenoord,Harvey Esajas,harvey esajas,Q1406413,,harvey delano esajas;harvey esajas
ac-milan,AC Milan,feyenoord,Feyenoord,Jon Dahl Tomasson,jon dahl tomasson,Q203657,,jon dahl tomasson
ac-milan,AC Milan,feyenoord,Feyenoord,Leonardo,leonardo,Q46741,,jose leonardo ribeiro da silva;leonardo;leonardo araujo;leonardo da silva souza;leonardo de vitor santiago;leonardo dos santos silva;leonardo jose aparecido moura;leonardo nascimento de araujo;leonardo nascimento lopes de souza;leonardo pereira da silva;leonardo rodrigues perreira
ac-milan,AC Milan,feyenoord,Feyenoord,Ruud Gullit,ruud gullit,Q173972,,ruud gullit
ac-milan,AC Milan,feyenoord,Feyenoord,Santiago Giménez,santiago gimenez,Q33296979,,santiago gimenez;santiago tomas gimenez zolotarchuk
ac-milan,AC Milan,fiorentina,Fiorentina,Albert Guðmundsson,albert gudmundsson,Q21171299,,albert gudmundsson;albert sigurdur gudmundsson
ac-milan,AC Milan,fiorentina,Fiorentina,Alberto Aquilani,alberto aquilani,Q191151,,alberto aquilani
ac-milan,AC Milan,fiorentina,Fiorentina,Alberto Gilardino,alberto gilardino,Q182451,,alberto gilardino
ac-milan,AC Milan,fiorentina,Fiorentina,Aldo Maldera,aldo maldera,Q529241,,aldo maldera
ac-milan,AC Milan,fiorentina,Fiorentina,Alessandro Matri,alessandro matri,Q36305,,alessandro matri
ac-milan,AC Milan,fiorentina,Fiorentina,Alessandro Orlando,alessandro orlando,Q3610177,,alessandro orlando
ac-milan,AC Milan,fiorentina,Fiorentina,Alessio Cerci,alessio cerci,Q456365,,alessio cerci
ac-milan,AC Milan,fiorentina,Fiorentina,Alex,alex,Q216142,,alex;alex costa dos santos marie havior conetic;alex de oliveira nascimento;alex freitas;alex rodrigo dias da costa;alexandre henrique goncalves de freitas;alexsandro de souza;domingos alexandre martins da costa
ac-milan,AC Milan,fiorentina,Fiorentina,Amarildo,amarildo,Q454934,,amarildo;amarildo souza do amaral;amarildo tavares da silveira
ac-milan,AC Milan,fiorentina,Fiorentina,Amos Mariani,amos mariani,Q1101754,,amos mariani
ac-milan,AC Milan,fiorentina,Fiorentina,Andrea Manzo,andrea manzo,Q3615831,,andrea manzo
ac-milan,AC Milan,fiorentina,Fiorentina,Andrea Pazzagli,andrea pazzagli,Q1975623,,andrea pazzagli
ac-milan,AC Milan,fiorentina,Fiorentina,Angelo Bollano,angelo bollano,Q1447786,,angelo bollano;angelo bollano bisio
ac-milan,AC Milan,fiorentina,Fiorentina,Angelo Carbone,angelo carbone,Q1540199,,angelo carbone
ac-milan,AC Milan,fiorentina,Fiorentina,Angelo Sormani,angelo sormani,Q508434,,angelo benedicto miguel sormani;angelo sormani
ac-milan,AC Milan,fiorentina,Fiorentina,Ante Rebić,ante rebic,Q3209607,,ante rebic
ac-milan,AC Milan,fiorentina,Fiorentina,Arturo Silvestri,arturo silvestri,Q3624595,,arturo silvestri
ac-milan,AC Milan,fiorentina,Fiorentina,Bakaye Traoré,bakaye traore,Q348956,,bakaye traore
ac-milan,AC Milan,fiorentina,Fiorentina,Brian Laudrup,brian laudrup,Q212854,,brian laudrup
ac-milan,AC Milan,fiorentina,Fiorentina,Bruno Mazza,bruno mazza,Q3645836,,bruno mazza
ac-milan,AC Milan,fiorentina,Fiorentina,Christian Vieri,christian vieri,Q188696,,christian vieri
ac-milan,AC Milan,fiorentina,Fiorentina,Cinzio Scagliotti,cinzio scagliotti,Q1172065,,cinzio scagliotti
ac-milan,AC Milan,fiorentina,Fiorentina,Ciprian Tătărușanu,ciprian tatarusanu,Q614334,,anton ciprian tatarusanu;ciprian tatarusanu
ac-milan,AC Milan,fiorentina,Fiorentina,Cristian Brocchi,cristian brocchi,Q311619,,cristian brocchi
ac-milan,AC Milan,fiorentina,Fiorentina,Daniele Massaro,daniele massaro,Q352826,,daniele emilio massaro;daniele massaro
ac-milan,AC Milan,fiorentina,Fiorentina,Davide Astori,davide astori,Q456164,,davide astori
ac-milan,AC Milan,fiorentina,Fiorentina,Davide Dionigi,davide dionigi,Q3019333,,davide dionigi
ac-milan,AC Milan,fiorentina,Fiorentina,Diego Fuser,diego fuser,Q976301,,diego fuser
ac-milan,AC Milan,fiorentina,Fiorentina,Domenico Morfeo,domenico morfeo,Q326497,,domenico morfeo
ac-milan,AC Milan,fiorentina,Fiorentina,Edoardo Pazzagli,edoardo pazzagli,Q5340164,,edoardo pazzagli
ac-milan,AC Milan,fiorentina,Fiorentina,Enrico Albertosi,enrico albertosi,Q459778,,enrico albertosi
ac-milan,AC Milan,fiorentina,Fiorentina,Enzo Gambaro,enzo gambaro,Q3726535,,enzo gambaro
ac-milan,AC Milan,fiorentina,Fiorentina,Enzo Maresca,enzo maresca,Q317282,,enzo maresca
ac-milan,AC Milan,fiorentina,Fiorentina,Fabrizio Miccoli,fabrizio miccoli,Q136959,,fabrizio miccoli
ac-milan,AC Milan,fiorentina,Fiorentina,Ferruccio Valcareggi,ferruccio valcareggi,Q1408093,,ferruccio valcareggi
ac-milan,AC Milan,fiorentina,Fiorentina,Francesco Toldo,francesco toldo,Q234532,,francesco toldo
